Argument ID	Conclusion	Stance	Premise	Achievement	Power: dominance	Power: resources
A28184	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'can', 'prevent', 'competitors', 'from', 'making,', 'selling,', 'or', 'using', 'your', 'invention', 'for', 'a', 'limited', 'time']	1	0	0
A28210	We should subsidize student loans	against	"['student', 'loan', 'debt', 'is', 'crippling', 'our', 'young', ""people's"", 'ability', 'to', 'fully', 'participate', 'in', 'the', 'economy']"	1	0	0
A28223	We should ban cosmetic surgery	against	"['a', 'lack', 'of', 'confidence', 'due', 'to', 'appearance', 'can', 'have', 'a', 'crippling', 'impact', 'on', ""poeple's"", 'lives', 'and', 'cosmetic', 'surgery', 'can', 'help', 'reduce', 'this.']"	1	0	0
A28226	We should abandon the use of school uniform	against	['school', 'uniforms', 'prevent', 'students', 'from', 'wearing', 'disturbing', 'clothing,', 'like', 'neo-nazi', 'propaganda', 'pieces,', 'thus', 'allowing', 'students', 'to', 'concentrate', 'on', 'their', 'studies.']	1	0	0
A28241	We should ban cosmetic surgery for minors	against	"['we', 'should', 'not', 'bother', 'banning', 'cosmetic', 'surgeries', 'for', 'minors,', 'since', 'this', 'ban', 'will', 'not', 'work-', ""it's"", 'just', 'the', 'government', 'current', 'easy', 'fix,', 'creating', 'a', 'hysteric', 'unreasonable', 'rule', 'instead', 'of', 'imposing', 'proper', 'regulation.']"	1	0	0
A28247	We should end mandatory retirement	against	['if', 'we', 'end', 'mandatory', 'retirement', 'we', 'make', 'it', 'even', 'harder', 'for', 'the', 'next', 'generation', 'to', 'gain', 'employment', 'and', 'benefit', 'from', 'the', 'same', 'opportunities', 'of', 'openings', 'in', 'the', 'workplace', 'that', 'the', 'retirees', 'had', 'at', 'their', 'age']	1	0	0
A28250	We should adopt a zero-tolerance policy in schools	against	['kids', 'needs', 'their', 'freedom', 'and', 'to', 'learn', 'from', 'mistakes']	1	0	0
A28259	We should ban cosmetic surgery	against	['cosmetic', 'surgery', 'gives', 'you', 'the', 'assurance', 'you', 'were', 'lacking', 'physically']	1	0	0
A28303	We should stop the development of autonomous cars	against	['autonomous', 'cars', 'can', 'help', 'people', 'to', 'do', 'more', 'long', 'distance', 'traveling', 'that', 'will', 'allow', 'them', 'to', 'arrive', 'refreshed', 'and', 'less', 'anxious.']	1	0	0
A28305	We should ban algorithmic trading	against	['algorithmic', 'trading', 'makes', 'it', 'easier', 'for', 'poor', 'people', 'to', 'get', 'more', 'money,', 'all', 'they', 'need', 'to', 'do', 'is', 'come', 'up', 'with', 'an', 'algorithm', 'that', 'makes', 'them', 'more', 'money']	1	0	1
A28309	We should legalize cannabis	against	['studies', 'show', 'that', 'students', 'who', 'use', 'cannabis', 'perform', 'worse', 'in', 'school']	1	0	0
A28317	We should ban telemarketing	against	['some', 'telemarketing', 'is', 'beneficial', 'as', 'it', 'may', 'be', 'selling', 'useful', 'products', 'or', 'services.']	1	0	0
A28320	We should abolish the Olympic Games	against	['we', 'should', 'not', 'abolish', 'the', 'olympic', 'games', 'because', 'it', 'would', 'rob', 'all', 'the', 'hard', 'working', 'athletes', 'of', 'showcasing', 'their', 'skills', 'and', 'earning', 'money', 'from', 'the', 'games', 'and', 'their', 'sponsors.']	1	0	1
A28330	We should adopt a multi-party system	against	['In', 'a', 'multi-party', 'system,', 'parties', 'are', 'more', 'easily', 'manipulated', 'by', 'the', 'political', 'agendas', 'of', 'different', 'groups.']	1	0	0
A28368	We should limit executive compensation	against	['Incentive', 'to', 'perform', 'at', 'the', 'highest', 'levels', 'and', 'attractiveness', 'of', 'position', 'are', 'important', 'factors', 'in', 'maintaining', 'a', 'competitive', 'and', 'successful', 'company', 'in', 'a', 'fast', 'moving', 'and', 'aggressive', 'marketplace.']	1	0	1
A28379	We should stop the development of autonomous cars	against	['many', 'people', 'who', 'are', 'not', 'capable', 'to', 'drive,', 'would', 'be', 'able', 'to', 'commute', 'easily', 'with', 'autonomous', 'cars']	1	0	0
A28388	We should ban private military companies	against	['military', 'companies', 'provide', 'valuable', 'expertise', 'to', 'supplement', 'the', 'armed', 'forces']	1	0	0
A28389	We should ban algorithmic trading	against	['we', 'should', 'not', 'ban', 'algorithmic', 'trading', 'because', 'computers', 'are', 'smarter', 'than', 'people']	1	0	0
A28399	We should stop the development of autonomous cars	against	['why', 'stop', 'the', 'development?', 'sure', 'delay', 'releasing', 'them', 'to', 'the', 'public', 'until', 'the', 'development', 'is', 'at', 'a', 'stage', 'of', 'safety', 'that', 'surpasses', 'human', 'driving', 'but,', 'there', 'is', 'nothing', 'to', 'be', 'gained', 'from', 'stopping', 'development']	1	0	0
A28411	We should end mandatory retirement	against	['Older', 'people', 'should', 'be', 'forced', 'to', 'retire', 'at', 'a', 'certain', 'age', 'because', 'the', 'world', 'is', 'steadily', 'changed', 'and', 'their', 'knowledge', 'becomes', 'outdated']	1	0	0
A28424	We should introduce compulsory voting	against	['compulsory', 'voting', 'is', 'not', 'only', 'ridiculous', 'it', 'would', 'also', 'be', 'impossible', 'to', 'enforce.']	1	0	0
A28428	We should legalize cannabis	against	['more', 'industrial', 'accidents,', 'more', 'injuries,', 'and', 'truancy', 'rates', 'as', 'a', 'result', 'of', '', 'marijuana', 'use', 'will', 'hurt', 'businesses', 'by', 'causing', 'loss', 'of', 'productivity']	1	0	1
A28430	We should abolish zoos	against	"['zoos', 'are', 'the', 'only', 'places', 'many', 'people', 'will', 'be', 'able', 'to', 'get', 'close', 'and', 'observe', 'exotic', 'animals', '-', 'anything', 'that', 'serves', 'to', 'enhance', ""humans'"", 'empathy', 'and', 'understanding', 'of', 'animals', 'is', 'worthy', 'of', 'support.']"	1	0	0
A28448	We should ban factory farming	against	['we', 'should', 'not', 'ban', 'factory', 'farming', 'as', 'it', 'is', 'the', 'most', 'efficient', 'method', 'of', 'farming', 'to', 'produce', 'enough', 'food', 'for', 'the', 'population.']	1	0	0
A28455	We should adopt a zero-tolerance policy in schools	against	['zero-tolerance', 'policy', 'is', 'too', 'harsh', 'not', 'letting', 'a', 'way', 'for', 'even', 'a', 'minor', 'fault.', 'students', 'are', 'terrorized', 'and', 'are', 'no', 'more', 'comfortable', 'for', 'studying']	1	0	0
A28467	We should ban human cloning	against	['human', 'cloning', 'will', 'lead', 'to', 'scientific', 'advancements', 'that', 'will', 'save', 'lives', 'and', 'as', 'such,', 'should', 'not', 'be', 'banned']	1	0	0
A28479	We should ban factory farming	against	['factory', 'farming', 'is', 'much', 'more', 'efficient', 'and', 'takes', 'up', 'much', 'less', 'space.', 'should', 'we', 'switch,', 'large', 'amounts', 'of', 'habitat', 'would', 'have', 'to', 'be', 'destroyed', 'to', 'accommodate.', 'this', 'would', 'also', 'increase', 'the', 'prices', 'of', 'meat.']	1	0	1
A28492	We should subsidize embryonic stem cell research	against	['it', 'is', 'not', 'scientifically', 'necessary', 'to', 'use', 'embryonic', 'stem', 'cells', 'in', 'research', 'and', 'some', 'people', 'believe', 'their', 'use', 'is', 'immoral', 'and', 'unethical.']	1	0	0
A28495	We should legalize cannabis	against	['cannabis', 'impairs', 'the', 'mind', 'and', 'can', 'put', 'others', 'in', 'potential', 'danger', '(driving)']	1	0	0
A29011	We should abolish the three-strikes laws	against	['we', 'need', 'to', 'take', 'control', 'of', 'criminals', 'and', 'hold', 'them', 'responsible', 'for', 'their', 'actions.']	1	1	0
A29014	We should end mandatory retirement	against	['Mandatory', 'retirement', 'should', 'be', 'in', 'place', 'for', 'careers', 'that', 'require', 'good', 'physical', 'health,', 'younger', 'ages', 'and', 'good', 'flexibility', 'such', 'as', 'law', 'enforcement', 'or', 'any', 'first', 'responder', 'career.']	1	0	0
A29019	We should stop the development of autonomous cars	against	['autonomous', 'cars', 'will', 'benefit', 'the', 'environment', 'and', 'will', 'also', 'help', 'eliminate', 'driver', 'error', 'in', 'road', 'accidents.']	1	0	0
A29034	We should ban human cloning	against	['human', 'cloning', 'could', 'give', 'us', 'a', 'better', 'understanding', 'of', 'the', 'human', 'body', 'thus', 'leading', 'to', 'medical', 'breakthroughs.']	1	0	0
A29036	We should abolish capital punishment	against	['knowing', 'that', 'capital', 'punishment', 'is', 'allowed', 'in', 'more', 'than', '20', 'states', 'in', 'usa', 'is', 'a', 'proof', 'that', 'kind', 'of', 'punishment', 'could', 'be', 'productive.']	1	0	0
A29048	We should end the use of economic sanctions	against	['economic', 'sanctions', 'are', 'an', 'effective', 'tool', 'and', 'should', 'be', 'left', 'as', 'is']	1	0	0
A29060	We should end mandatory retirement	against	['mandatory', 'retirement', 'makes', 'room', 'in', 'the', 'workforce', 'for', 'younger', 'more', 'able', 'bodied', 'individuals', 'to', 'work.']	1	0	0
A29090	We should ban factory farming	against	['factory', 'farming', 'should', 'not', 'be', 'banned', 'as', 'it', 'allows', 'for', 'cost', 'effective', 'production', 'of', 'valuable', 'and', 'necessary', 'food']	1	0	0
A29092	We should end mandatory retirement	against	['mandatory', 'retirement', 'encourages', 'renewal', 'and', 'revitalization', 'in', 'the', 'workforce', 'and', 'so', 'should', 'be', 'maintained.']	1	1	1
A29094	We should stop the development of autonomous cars	against	['autonomous', 'cars', 'reduce', 'the', 'impact', 'of', 'human', 'error', 'on', 'the', 'roads,', 'thus', 'saving', 'lives.']	1	0	0
A29127	We should ban cosmetic surgery for minors	against	['everybody,', 'including', 'minors,', 'should', 'have', 'access', 'to', 'cosmetic', 'surgery', 'which', 'help', 'with', 'self', 'confidence']	1	0	0
A29134	We should limit judicial activism	against	['judicial', 'activism', 'allows', 'poorly', 'or', 'misconceived', 'legislation', 'to', 'be', 'reconsidered']	1	0	0
A29143	We should adopt an austerity regime	against	['it', 'is', 'not', 'good', 'economic', 'policy', 'and', 'hurts', 'the', 'poor.']	1	0	0
A29152	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'should', 'be', 'protected,', 'as', 'intellectual', 'property', 'is', 'the', 'same', 'as', 'physical', 'property.']	1	0	1
A29154	We should limit executive compensation	against	['Limiting', 'executive', 'compensation', 'would', 'deincentivise', 'the', 'most', 'talented', 'in', 'the', 'financial', 'sector', 'who', 'would', 'then', 'go', 'to', 'work', 'in', 'other', 'countries']	1	0	0
A29156	We should abolish zoos	against	"['Zoos', 'work', 'as', 'educational', 'centers', 'and', 'are', 'not', 'the', 'cause', 'of', 'the', 'extinction', 'of', 'animals,', 'rather', 'they', 'help', 'that', 'this', 'does', 'not', 'happen,', ""that's"", 'why', 'we', 'should', 'not', 'abolish', 'zoos']"	1	0	0
A29165	We should ban human cloning	against	['human', 'cloning', 'not', 'only', 'can', 'aid', 'in', 'securing', 'the', 'longevity', 'of', 'a', 'familial', 'line', 'but', 'aid', 'in', 'research', 'to', 'target', 'diseases', 'that', 'can', 'find', 'a', 'cure.']	1	0	0
A29170	We should prohibit school prayer	against	['school', 'prayer', 'should', 'not', 'be', 'prohibited', 'because', 'it', 'allows', 'students', 'a', 'period', 'of', 'quiet', 'reflection', 'that', 'may', 'help', 'create', 'the', 'correct', 'atmosphere', 'for', 'study']	1	0	0
A29179	We should adopt an austerity regime	against	['austerity', 'regimes', 'are', 'too', 'restrictive,', 'too', 'many', 'cuts', 'and', 'would', 'not', 'benefit', 'the', 'citizens', 'of', 'the', 'united', 'states.']	1	0	1
A29180	We should adopt a zero-tolerance policy in schools	against	['it', 'has', 'been', 'shown', 'that', 'children', 'are', 'at', 'a', 'higher', 'risk', 'of', 'dropping', 'out', 'of', 'school', 'if', 'there', 'is', 'a', 'zero-tolerance', 'policy', 'in', 'place']	1	0	0
A29181	We should ban private military companies	against	['private', 'military', 'companies', 'provide', 'valuable', 'security', 'services,', 'and', 'can', 'act', 'as', 'an', 'overflow', 'unit', 'taking', 'pressure', 'from', 'the', 'regular', 'army', 'formations.']	1	0	0
A29185	We should end mandatory retirement	against	['mandatory', 'retirement', 'is', 'useful.', 'creating', 'a', 'scheme', 'in', 'which', 'old', 'workers', 'retired', 'to', 'give', 'place', 'to', 'young', 'workers', 'permits', 'to', 'revive', 'the', 'economy', 'and', 'brings', 'in', 'fresh', 'ideas', 'and', 'innovation']	1	0	1
A29193	We should ban private military companies	against	['private', 'military', 'companies', 'take', 'the', 'pressure', 'away', 'from', 'the', 'regular', 'military', 'leaving', 'them', 'less', 'thin', 'on', 'the', 'ground.']	1	0	0
A29201	We should ban factory farming	against	['factory', 'farming', 'supports', 'our', 'large', 'consumption', 'of', 'meat,', 'and', 'without', 'it', 'people', 'would', 'not', 'be', 'able', 'to', 'meet', 'their', 'demands', 'for', 'meat.']	1	0	0
A29203	We should abolish zoos	against	['Zoos', 'offer', 'an', 'easy', 'and', '', 'cheap', 'way', 'for', 'people', 'to', 'see', 'and', 'learn', 'about', 'animals', 'from', 'all', 'over', 'the', 'world.']	1	0	0
A29210	We should end the use of economic sanctions	against	['sanctions', 'are', 'good', 'and', 'they', 'can', 'put', 'pressure', 'on', 'a', 'country', 'to', 'make', 'changes']	1	1	0
A29214	We should ban algorithmic trading	against	"[""there's"", 'no', 'need', 'to', 'ban', 'algorithmic', 'trading', 'as', 'it', 'is', 'a', 'very', 'good', 'system', 'for', 'trading,', 'leading', 'to', 'great', 'gains', 'for', 'the', 'investors.']"	1	0	1
A29265	We should ban algorithmic trading	against	['it', 'tends', 'to', 'more', 'profitable', 'and', 'eliminates', 'human', 'error']	1	0	1
A29286	We should fight for the abolition of nuclear weapons	against	['Nuclear', 'weapons', 'also', 'provide', 'a', 'safety', 'net', 'for', 'countries', 'in', 'case', 'of', 'an', 'attack', '', 'and', 'should', 'not', 'be', 'banned.']	1	0	0
A29314	We should subsidize Wikipedia	against	['subsidising', 'wikipedia', 'would', 'open', 'it', 'up', 'to', 'outside', 'influence', 'and', 'could', 'result', 'in', 'a', 'deterioration', 'in', 'the', 'quality', 'of', 'the', 'information', 'as', 'those', 'subsidising', 'it', 'may', 'want', 'information', 'changed', 'to', 'make', 'it', 'more', 'positive']	1	0	0
A29322	We should abolish intellectual property rights	against	['those', 'who', 'produce', 'intellectual', 'projects', 'have', 'certain', 'skills', 'and', 'abilities', 'and', 'should', 'be', 'able', 'to', 'profit', 'from', 'them']	1	0	1
A29332	We should adopt a zero-tolerance policy in schools	against	['if', 'a', 'zero', 'tolerance', 'policy', 'in', 'schools', 'is', 'adopted,', 'this', 'will', 'impinge', 'on', 'the', 'rights', 'of', 'the', 'pupils', 'to', 'challenge', 'decisions', 'they', 'may', 'deem', 'unfair', 'or', 'unfit.']	1	1	0
A29340	We should end mandatory retirement	against	['mandatory', 'retirement', 'is', 'necessary', 'in', 'some', 'fields', 'to', 'let', 'go', 'of', 'the', 'older,', 'more', 'error-prone', 'workers.']	1	0	0
A29342	We should end mandatory retirement	against	['it', 'makes', 'it', 'hard', 'for', 'young', 'people', 'to', 'get', 'a', 'job', 'because', 'so', 'many', 'people', 'still', 'work', 'when', 'they', 'could', 'be', 'retired', 'and', 'there', 'would', 'be', 'more', 'jobs', 'available']	1	0	0
A29374	We should ban missionary work	against	"['if', 'we', ""don't"", 'ban', 'missionary', 'work,', 'then', 'more', 'people', 'will', 'have', 'jobs.']"	1	0	0
A29377	We should abandon the use of school uniform	against	"['school', 'uniforms', 'make', 'life', 'so', 'much', 'easier.', ""there's"", 'less', 'for', 'parents', 'to', 'buy,', 'a', 'lot', ""can't"", 'afford', 'name', 'brand', 'clothing.', 'less', 'bullying', 'due', 'to', 'clothing.', ""it's"", 'easier', 'to', 'get', 'ready', 'in', 'the', 'morning.']"	1	0	0
A29407	We should abandon the use of school uniform	against	['School', 'uniform', 'is', 'adequate.', 'It', 'is', 'useful', 'for', 'leveling', 'people', 'social', 'position', 'and', 'for', 'children', 'concentration', 'in', 'class']	1	0	0
A29430	We should subsidize space exploration	against	"['there', 'are', 'more', 'immediate', 'needs', 'here', 'on', 'earth,', ""there's"", 'no', 'reason', 'to', 'explore', 'space.', '', 'we', 'have', 'to', 'care', 'for', 'what', 'we', 'have', 'already.']"	1	0	0
A29437	We should ban private military companies	against	['Private', 'military', 'companies', 'provide', 'weapons', 'and', 'other', 'items', 'needed', 'by', 'the', 'military,', 'without', 'them,', 'they', 'would', 'be', 'ill', 'equipped.']	1	0	0
